Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit,Segment_enc,Region_enc,Category_enc,Ship Mode_enc
US-2020-004816,2020-11-16,2020-11-21,Same Day,CUS-4128,Corporate,West,Arizona,Furniture,Bookcases,362.79,2,0.0,125.19,1,3,0,1
US-2021-004817,2021-12-04,2021-12-11,Same Day,CUS-6138,Home Office,East,Ohio,Office Supplies,Paper,151.24,7,0.1,7.91,2,1,1,1
US-2022-004818,2022-06-01,2022-06-02,Second Class,CUS-2431,Home Office,West,Nevada,Furniture,Bookcases,265.23,2,0.3,33.44,2,3,0,2
US-2022-004819,2022-09-15,2022-09-22,Second Class,CUS-4569,Home Office,Central,Texas,Furniture,Bookcases,1295.49,10,0.3,39.4,2,0,0,2
US-2020-004820,2020-05-17,2020-05-20,Standard Class,CUS-7932,Corporate,South,Tennessee,Furniture,Chairs,490.0,2,0.5,22.02,1,2,0,3
US-2021-004822,2021-10-17,2021-10-20,Second Class,CUS-1641,Consumer,South,Alabama,Technology,Computers,3809.9,5,0.5,293.45,0,2,2,2
US-2023-004823,2023-10-17,2023-10-18,First Class,CUS-1713,Corporate,West,California,Technology,Copiers,2655.39,2,0.2,196.37,1,3,2,0
US-2023-004825,2023-05-16,2023-05-19,First Class,CUS-9953,Home Office,West,California,Furniture,Chairs,1243.34,6,0.0,117.17,2,3,0,0
US-2020-004826,2020-09-04,2020-09-09,Standard Class,CUS-2840,Consumer,West,Washington,Office Supplies,Binders,156.74,6,0.0,46.03,0,3,1,3
US-2023-004827,2023-11-24,2023-11-25,Second Class,CUS-4020,Home Office,Central,Indiana,Furniture,Furnishings,858.75,10,0.0,237.01,2,0,0,2
US-2020-004828,2020-08-04,2020-08-07,Same Day,CUS-3246,Corporate,West,California,Office Supplies,Storage,505.78,7,0.0,126.86,1,3,1,1
US-2023-004829,2023-07-27,2023-07-28,Same Day,CUS-3441,Corporate,East,Ohio,Furniture,Bookcases,401.27,3,0.0,97.38,1,1,0,1
US-2023-004830,2023-12-16,2023-12-21,First Class,CUS-6259,Consumer,East,Virginia,Furniture,Bookcases,1651.07,10,0.2,262.33,0,1,0,0
US-2022-004832,2022-06-05,2022-06-10,First Class,CUS-9393,Corporate,South,Alabama,Furniture,Furnishings,322.51,6,0.5,12.89,1,2,0,0
US-2023-004833,2023-07-17,2023-07-18,Standard Class,CUS-5762,Corporate,East,New York,Technology,Accessories,304.45,4,0.4,32.03,1,1,2,3
US-2023-004834,2023-08-22,2023-08-23,First Class,CUS-4113,Corporate,South,Alabama,Office Supplies,Art,39.27,3,0.3,3.19,1,2,1,0
US-2020-004835,2020-09-23,2020-09-26,Second Class,CUS-2540,Corporate,East,New York,Furniture,Furnishings,488.59,7,0.2,71.71,1,1,0,2
US-2021-004836,2021-01-16,2021-01-23,Standard Class,CUS-9914,Home Office,West,Washington,Furniture,Furnishings,311.35,5,0.3,34.51,2,3,0,3
US-2022-004837,2022-03-23,2022-03-24,Second Class,CUS-9488,Home Office,West,Oregon,Office Supplies,Paper,75.53,5,0.0,16.87,2,3,1,2
US-2021-004838,2021-03-25,2021-03-30,Same Day,CUS-3817,Consumer,Central,Michigan,Office Supplies,Labels,52.79,6,0.0,17.92,0,0,1,1
US-2020-004839,2020-02-01,2020-02-08,Second Class,CUS-3327,Corporate,South,Alabama,Technology,Accessories,564.01,10,0.4,15.19,1,2,2,2
US-2022-004840,2022-07-27,2022-08-03,Same Day,CUS-8700,Consumer,East,Pennsylvania,Office Supplies,Paper,31.73,2,0.0,6.63,0,1,1,1
US-2021-004841,2021-11-28,2021-12-01,Second Class,CUS-6557,Home Office,Central,Texas,Office Supplies,Fasteners,67.99,10,0.3,7.04,2,0,1,2
US-2022-004843,2022-05-11,2022-05-14,Second Class,CUS-5382,Consumer,Central,Michigan,Office Supplies,Art,131.87,10,0.2,12.72,0,0,1,2
US-2022-004844,2022-07-20,2022-07-23,First Class,CUS-1502,Corporate,Central,Illinois,Office Supplies,Storage,232.47,4,0.0,70.06,1,0,1,0
US-2021-004845,2021-03-20,2021-03-23,Same Day,CUS-1818,Home Office,East,New York,Office Supplies,Fasteners,29.01,7,0.5,2.74,2,1,1,1
US-2022-004846,2022-05-19,2022-05-26,Same Day,CUS-2598,Corporate,South,Alabama,Office Supplies,Fasteners,13.54,3,0.0,3.09,1,2,1,1
US-2020-004847,2020-06-11,2020-06-12,Second Class,CUS-3841,Home Office,Central,Texas,Office Supplies,Storage,312.39,4,0.5,23.75,2,0,1,2
US-2022-004848,2022-03-18,2022-03-19,Same Day,CUS-4632,Corporate,West,Arizona,Office Supplies,Art,115.89,10,0.3,15.84,1,3,1,1
US-2021-004849,2021-01-20,2021-01-25,Second Class,CUS-3194,Corporate,East,Pennsylvania,Office Supplies,Paper,126.57,10,0.0,16.86,1,1,1,2
US-2022-004851,2022-07-02,2022-07-07,Standard Class,CUS-9623,Consumer,West,Washington,Technology,Phones,761.68,2,0.2,80.15,0,3,2,3
US-2022-004853,2022-09-28,2022-10-03,Standard Class,CUS-7037,Home Office,East,New York,Furniture,Bookcases,1609.13,10,0.1,371.21,2,1,0,3
US-2023-004854,2023-09-20,2023-09-25,Same Day,CUS-9621,Consumer,South,Louisiana,Office Supplies,Fasteners,21.31,4,0.0,6.44,0,2,1,1
US-2021-004855,2021-11-28,2021-12-01,Standard Class,CUS-8769,Consumer,East,New York,Furniture,Furnishings,126.89,2,0.4,8.28,0,1,0,3
US-2023-004856,2023-04-27,2023-05-02,Same Day,CUS-4526,Home Office,South,Louisiana,Office Supplies,Fasteners,9.4,2,0.4,0.71,2,2,1,1
US-2022-004857,2022-04-28,2022-04-29,Standard Class,CUS-2059,Corporate,East,Florida,Office Supplies,Storage,609.28,10,0.0,204.86,1,1,1,3
US-2020-004858,2020-08-23,2020-08-28,Standard Class,CUS-8546,Consumer,South,Tennessee,Office Supplies,Binders,50.69,2,0.2,11.13,0,2,1,3
US-2021-004860,2021-08-21,2021-08-28,Same Day,CUS-1333,Consumer,South,Mississippi,Office Supplies,Fasteners,14.56,3,0.1,4.79,0,2,1,1
US-2021-004862,2021-01-08,2021-01-13,Standard Class,CUS-1700,Corporate,West,Oregon,Office Supplies,Storage,146.31,2,0.2,9.04,1,3,1,3
US-2023-004863,2023-03-03,2023-03-10,First Class,CUS-5344,Home Office,South,Georgia,Office Supplies,Labels,6.71,1,0.0,1.19,2,2,1,0
US-2023-004864,2023-07-16,2023-07-21,Second Class,CUS-7456,Corporate,South,Tennessee,Office Supplies,Paper,126.73,8,0.2,18.12,1,2,1,2
US-2022-004865,2022-05-17,2022-05-22,Second Class,CUS-3036,Corporate,East,Florida,Technology,Accessories,161.76,2,0.5,4.48,1,1,2,2
US-2023-004866,2023-04-15,2023-04-22,Second Class,CUS-4850,Consumer,East,Ohio,Office Supplies,Paper,63.02,5,0.1,15.29,0,1,1,2
US-2021-004867,2021-11-01,2021-11-04,Same Day,CUS-4484,Corporate,South,Louisiana,Office Supplies,Art,104.21,8,0.5,7.51,1,2,1,1
US-2021-004868,2021-05-28,2021-05-31,Same Day,CUS-1148,Home Office,South,Alabama,Furniture,Chairs,1165.85,4,0.0,131.27,2,2,0,1
US-2021-004869,2021-09-05,2021-09-12,Same Day,CUS-7765,Consumer,West,Oregon,Furniture,Chairs,839.56,3,0.0,61.8,0,3,0,1
US-2020-004870,2020-06-23,2020-06-24,Same Day,CUS-5472,Corporate,South,Alabama,Office Supplies,Art,118.73,10,0.5,3.53,1,2,1,1
US-2022-004871,2022-08-29,2022-09-01,Second Class,CUS-7933,Consumer,West,Nevada,Furniture,Tables,3118.99,6,0.4,178.63,0,3,0,2
US-2023-004874,2023-09-16,2023-09-23,Second Class,CUS-7324,Home Office,East,Florida,Office Supplies,Labels,38.68,5,0.5,2.89,2,1,1,2
US-2021-004875,2021-07-02,2021-07-09,Same Day,CUS-7633,Home Office,West,Washington,Technology,Accessories,621.59,10,0.1,131.98,2,3,2,1
US-2023-004876,2023-10-04,2023-10-07,Second Class,CUS-5188,Corporate,West,Arizona,Furniture,Bookcases,983.22,7,0.2,117.35,1,3,0,2
US-2021-004877,2021-04-01,2021-04-02,Standard Class,CUS-2010,Home Office,Central,Texas,Furniture,Furnishings,226.52,4,0.0,62.18,2,0,0,3
US-2023-004878,2023-08-28,2023-09-04,First Class,CUS-5243,Consumer,East,Virginia,Technology,Accessories,137.53,2,0.4,17.65,0,1,2,0
US-2023-004880,2023-07-17,2023-07-20,Same Day,CUS-9914,Consumer,South,Tennessee,Office Supplies,Paper,141.15,10,0.3,5.73,0,2,1,1
US-2022-004881,2022-03-14,2022-03-21,First Class,CUS-8769,Home Office,South,Louisiana,Furniture,Bookcases,717.46,5,0.0,189.41,2,2,0,0
US-2020-004882,2020-07-01,2020-07-04,First Class,CUS-8835,Home Office,South,Mississippi,Furniture,Bookcases,1292.48,9,0.0,306.85,2,2,0,0
US-2020-004883,2020-01-20,2020-01-21,Second Class,CUS-7407,Consumer,East,Florida,Office Supplies,Binders,98.61,4,0.0,16.11,0,1,1,2
US-2022-004884,2022-11-09,2022-11-12,First Class,CUS-9929,Corporate,South,Alabama,Technology,Phones,1749.65,4,0.4,189.68,1,2,2,0
US-2021-004886,2021-06-28,2021-07-01,Standard Class,CUS-6973,Home Office,Central,Texas,Furniture,Chairs,1709.2,8,0.4,102.74,2,0,0,3
US-2021-004889,2021-12-31,2022-01-03,Same Day,CUS-7716,Home Office,South,Mississippi,Technology,Accessories,500.65,4,0.3,54.72,2,2,2,1
US-2021-004890,2021-09-07,2021-09-14,Standard Class,CUS-5538,Home Office,East,Virginia,Office Supplies,Art,61.88,5,0.4,1.5,2,1,1,3
US-2023-004891,2023-10-16,2023-10-21,Second Class,CUS-3013,Corporate,Central,Texas,Office Supplies,Paper,38.01,2,0.0,2.05,1,0,1,2
US-2023-004892,2023-02-01,2023-02-06,First Class,CUS-6087,Home Office,West,Arizona,Office Supplies,Art,72.09,6,0.4,5.79,2,3,1,0
US-2021-004893,2021-12-19,2021-12-20,First Class,CUS-7888,Consumer,Central,Wisconsin,Furniture,Chairs,632.32,2,0.0,206.94,0,0,0,0
US-2021-004895,2021-02-01,2021-02-08,Second Class,CUS-8252,Corporate,Central,Indiana,Technology,Computers,3466.55,5,0.5,120.42,1,0,2,2
US-2020-004898,2020-04-12,2020-04-17,Standard Class,CUS-8753,Home Office,East,New York,Technology,Accessories,98.68,1,0.2,6.59,2,1,2,3
US-2020-004899,2020-09-24,2020-10-01,Same Day,CUS-8975,Corporate,West,Arizona,Technology,Phones,1876.21,5,0.3,128.8,1,3,2,1
US-2022-004900,2022-07-12,2022-07-15,Standard Class,CUS-8193,Consumer,South,Louisiana,Office Supplies,Binders,220.08,10,0.0,19.13,0,2,1,3
US-2022-004902,2022-07-11,2022-07-16,First Class,CUS-5299,Corporate,Central,Michigan,Technology,Phones,3046.03,10,0.2,168.05,1,0,2,0
US-2021-004903,2021-06-24,2021-07-01,Standard Class,CUS-8822,Consumer,West,Nevada,Technology,Accessories,661.37,8,0.2,136.16,0,3,2,3
US-2022-004904,2022-09-03,2022-09-10,Second Class,CUS-9441,Corporate,Central,Tennessee,Technology,Computers,3033.34,4,0.2,114.71,1,0,2,2
US-2022-004905,2022-07-21,2022-07-28,First Class,CUS-6441,Consumer,Central,Indiana,Office Supplies,Labels,57.62,9,0.5,1.16,0,0,1,0
US-2022-004906,2022-02-03,2022-02-10,Second Class,CUS-6303,Home Office,East,Pennsylvania,Office Supplies,Binders,21.45,1,0.0,3.85,2,1,1,2
US-2023-004907,2023-04-21,2023-04-22,First Class,CUS-6969,Corporate,Central,Michigan,Furniture,Tables,3277.98,7,0.3,357.12,1,0,0,0
US-2021-004908,2021-08-05,2021-08-06,Second Class,CUS-7696,Consumer,Central,Wisconsin,Furniture,Bookcases,385.35,3,0.2,86.01,0,0,0,2
US-2020-004909,2020-09-14,2020-09-21,Second Class,CUS-4878,Consumer,West,Washington,Technology,Phones,3417.39,7,0.3,400.05,0,3,2,2
US-2021-004910,2021-02-18,2021-02-23,Same Day,CUS-3562,Home Office,East,Ohio,Furniture,Chairs,2001.26,10,0.4,134.19,2,1,0,1
US-2022-004911,2022-10-28,2022-10-31,First Class,CUS-6328,Corporate,West,Arizona,Office Supplies,Art,114.61,9,0.5,9.22,1,3,1,0
US-2023-004912,2023-07-20,2023-07-27,Same Day,CUS-8465,Consumer,East,Virginia,Furniture,Tables,441.3,1,0.5,40.65,0,1,0,1
US-2021-004913,2021-03-25,2021-03-28,First Class,CUS-9245,Corporate,South,Louisiana,Office Supplies,Art,141.32,10,0.5,6.39,1,2,1,0
US-2021-004914,2021-10-29,2021-11-03,Standard Class,CUS-3301,Home Office,West,California,Furniture,Bookcases,169.01,1,0.5,3.98,2,3,0,3
US-2023-004915,2023-05-15,2023-05-22,First Class,CUS-4789,Home Office,East,Florida,Office Supplies,Binders,26.41,1,0.5,1.38,2,1,1,0
US-2021-004917,2021-05-01,2021-05-02,First Class,CUS-2983,Corporate,Central,Wisconsin,Office Supplies,Storage,423.02,7,0.5,23.69,1,0,1,0
US-2020-004918,2020-05-18,2020-05-25,Same Day,CUS-8542,Consumer,South,Alabama,Technology,Accessories,500.29,6,0.0,128.85,0,2,2,1
US-2023-004919,2023-10-05,2023-10-06,Standard Class,CUS-6973,Corporate,Central,Texas,Office Supplies,Storage,293.59,4,0.0,91.23,1,0,1,3
US-2021-004922,2021-01-07,2021-01-08,Standard Class,CUS-1460,Consumer,East,Florida,Furniture,Tables,4569.59,9,0.5,321.28,0,1,0,3
US-2021-004923,2021-01-10,2021-01-17,Second Class,CUS-6081,Corporate,Central,Illinois,Technology,Accessories,815.66,10,0.0,161.67,1,0,2,2
US-2020-004924,2020-06-21,2020-06-24,Second Class,CUS-9670,Corporate,South,Georgia,Technology,Copiers,3864.07,4,0.0,209.02,1,2,2,2
US-2022-004925,2022-01-31,2022-02-03,Standard Class,CUS-9452,Home Office,West,Nevada,Office Supplies,Labels,26.53,4,0.4,2.81,2,3,1,3
US-2020-004926,2020-09-10,2020-09-17,Same Day,CUS-7538,Consumer,South,Tennessee,Furniture,Bookcases,1230.5,7,0.0,170.7,0,2,0,1
US-2022-004927,2022-08-30,2022-09-06,Standard Class,CUS-2646,Home Office,Central,Michigan,Furniture,Tables,2845.05,6,0.2,337.13,2,0,0,3
US-2020-004928,2020-01-07,2020-01-12,Second Class,CUS-3930,Home Office,South,Louisiana,Furniture,Chairs,1084.74,5,0.0,129.52,2,2,0,2
US-2021-004929,2021-11-03,2021-11-04,Standard Class,CUS-6613,Corporate,West,Arizona,Office Supplies,Art,39.99,3,0.1,3.61,1,3,1,3
US-2022-004930,2022-09-19,2022-09-24,Second Class,CUS-2870,Home Office,Central,Indiana,Technology,Phones,1035.89,3,0.2,76.18,2,0,2,2
US-2020-004931,2020-02-03,2020-02-08,Same Day,CUS-2915,Consumer,West,Oregon,Office Supplies,Storage,478.19,10,0.1,94.3,0,3,1,1
US-2022-004932,2022-04-11,2022-04-18,First Class,CUS-7008,Home Office,West,Arizona,Furniture,Chairs,486.44,2,0.3,88.49,2,3,0,0
US-2023-004933,2023-07-13,2023-07-20,Standard Class,CUS-1737,Consumer,South,Georgia,Technology,Accessories,505.43,8,0.3,41.34,0,2,2,3
US-2020-004934,2020-03-27,2020-03-28,Standard Class,CUS-1378,Home Office,Central,Michigan,Technology,Computers,2263.53,3,0.5,35.67,2,0,2,3
US-2022-004935,2022-04-11,2022-04-12,Standard Class,CUS-6706,Home Office,South,Alabama,Office Supplies,Paper,107.32,6,0.4,2.61,2,2,1,3
US-2021-004938,2021-12-16,2021-12-17,Standard Class,CUS-7576,Corporate,Central,Illinois,Office Supplies,Fasteners,71.65,10,0.4,4.86,1,0,1,3
US-2023-004939,2023-12-09,2023-12-12,First Class,CUS-5476,Home Office,West,California,Furniture,Bookcases,857.7,4,0.0,54.4,2,3,0,0
US-2023-004940,2023-12-07,2023-12-14,First Class,CUS-2793,Corporate,South,Tennessee,Furniture,Chairs,2772.96,10,0.4,211.76,1,2,0,0
US-2022-004941,2022-06-15,2022-06-16,Same Day,CUS-9737,Consumer,South,Tennessee,Technology,Phones,2712.8,7,0.4,350.14,0,2,2,1
US-2023-004942,2023-02-22,2023-02-23,Standard Class,CUS-6977,Consumer,East,New York,Furniture,Chairs,536.69,3,0.0,159.29,0,1,0,3
US-2020-004943,2020-04-21,2020-04-22,Standard Class,CUS-8195,Corporate,South,Alabama,Furniture,Furnishings,167.08,3,0.3,14.95,1,2,0,3
US-2022-004945,2022-07-15,2022-07-22,Standard Class,CUS-6961,Home Office,East,Pennsylvania,Furniture,Bookcases,929.01,8,0.2,125.53,2,1,0,3
US-2020-004946,2020-03-17,2020-03-18,Second Class,CUS-9127,Corporate,South,Georgia,Office Supplies,Paper,33.62,2,0.3,3.26,1,2,1,2
US-2020-004947,2020-07-11,2020-07-18,Same Day,CUS-2434,Consumer,West,Oregon,Technology,Accessories,358.65,5,0.5,32.78,0,3,2,1
US-2022-004950,2022-08-06,2022-08-07,Same Day,CUS-9971,Home Office,Central,Wisconsin,Furniture,Tables,489.63,1,0.1,47.17,2,0,0,1
US-2021-004951,2021-01-28,2021-02-04,Standard Class,CUS-8786,Corporate,East,Florida,Office Supplies,Paper,61.27,5,0.0,17.83,1,1,1,3
US-2023-004952,2023-10-04,2023-10-11,First Class,CUS-1055,Corporate,West,Nevada,Furniture,Furnishings,269.83,5,0.2,63.03,1,3,0,0
US-2021-004956,2021-11-25,2021-11-26,First Class,CUS-1216,Home Office,Central,Indiana,Office Supplies,Storage,831.28,9,0.0,53.86,2,0,1,0
US-2022-004957,2022-06-17,2022-06-20,Same Day,CUS-4020,Consumer,South,Georgia,Technology,Computers,3043.57,5,0.0,375.7,0,2,2,1
US-2021-004959,2021-05-21,2021-05-24,Same Day,CUS-8117,Consumer,East,Virginia,Furniture,Furnishings,405.84,8,0.2,47.26,0,1,0,1
US-2023-004960,2023-06-12,2023-06-17,Standard Class,CUS-3474,Home Office,West,Arizona,Furniture,Furnishings,482.97,8,0.2,85.56,2,3,0,3
US-2023-004961,2023-03-23,2023-03-28,Second Class,CUS-6678,Home Office,Central,Wisconsin,Technology,Computers,4879.73,7,0.5,108.15,2,0,2,2
US-2023-004962,2023-07-28,2023-08-04,Standard Class,CUS-4766,Corporate,East,Virginia,Office Supplies,Labels,8.47,1,0.3,0.58,1,1,1,3
US-2022-004963,2022-04-08,2022-04-15,Second Class,CUS-3022,Consumer,South,Mississippi,Technology,Computers,1917.45,2,0.4,241.77,0,2,2,2
US-2023-004964,2023-12-31,2024-01-03,First Class,CUS-4397,Corporate,West,Nevada,Furniture,Tables,3742.91,5,0.0,376.72,1,3,0,0
US-2023-004965,2023-02-09,2023-02-12,Standard Class,CUS-2726,Consumer,East,Pennsylvania,Office Supplies,Fasteners,9.59,2,0.0,2.69,0,1,1,3
US-2023-004967,2023-05-07,2023-05-10,First Class,CUS-9915,Consumer,Central,Illinois,Furniture,Bookcases,543.0,4,0.5,14.1,0,0,0,0
US-2020-004968,2020-07-12,2020-07-17,First Class,CUS-7984,Corporate,South,Tennessee,Furniture,Chairs,225.88,1,0.4,20.79,1,2,0,0
US-2020-004969,2020-01-26,2020-02-02,Same Day,CUS-1620,Home Office,East,Pennsylvania,Furniture,Chairs,1061.7,5,0.4,83.43,2,1,0,1
US-2020-004970,2020-10-16,2020-10-23,Same Day,CUS-3369,Corporate,East,Pennsylvania,Office Supplies,Fasteners,52.0,10,0.0,12.6,1,1,1,1
US-2021-004971,2021-11-20,2021-11-21,First Class,CUS-3054,Home Office,East,Virginia,Technology,Accessories,120.69,1,0.4,4.88,2,1,2,0
US-2020-004972,2020-05-13,2020-05-14,Standard Class,CUS-3227,Consumer,Central,Texas,Furniture,Furnishings,57.15,1,0.4,2.15,0,0,0,3
US-2023-004973,2023-12-23,2023-12-24,Same Day,CUS-9699,Home Office,West,Arizona,Office Supplies,Storage,297.67,3,0.4,32.63,2,3,1,1
US-2022-004974,2022-03-21,2022-03-28,Second Class,CUS-2863,Home Office,Central,Texas,Furniture,Chairs,2052.34,7,0.0,274.32,2,0,0,2
US-2021-004975,2021-08-18,2021-08-19,Second Class,CUS-4238,Corporate,South,Tennessee,Technology,Copiers,2690.59,2,0.2,124.72,1,2,2,2
US-2023-004976,2023-03-30,2023-03-31,Second Class,CUS-3901,Consumer,East,Florida,Technology,Phones,2498.89,6,0.4,68.45,0,1,2,2
US-2022-004977,2022-03-25,2022-03-26,Second Class,CUS-9415,Home Office,South,Georgia,Office Supplies,Storage,648.21,8,0.2,91.01,2,2,1,2
US-2020-004979,2020-12-22,2020-12-25,Same Day,CUS-5193,Consumer,East,Tennessee,Office Supplies,Fasteners,17.42,3,0.3,0.57,0,1,1,1
US-2020-004980,2020-03-17,2020-03-18,Second Class,CUS-7026,Home Office,Central,Wisconsin,Office Supplies,Fasteners,28.79,5,0.5,1.25,2,0,1,2
US-2021-004981,2021-08-20,2021-08-23,Same Day,CUS-8446,Home Office,West,Arizona,Furniture,Bookcases,1213.52,10,0.2,155.38,2,3,0,1
US-2023-004982,2023-01-23,2023-01-24,Second Class,CUS-7550,Home Office,West,Nevada,Office Supplies,Storage,458.34,7,0.1,22.5,2,3,1,2
US-2022-004983,2022-04-21,2022-04-24,Standard Class,CUS-9915,Corporate,South,Alabama,Office Supplies,Binders,143.32,5,0.3,4.56,1,2,1,3
US-2021-004984,2021-05-14,2021-05-21,Same Day,CUS-4084,Consumer,Central,Texas,Office Supplies,Art,11.62,1,0.0,3.7,0,0,1,1
US-2020-004985,2020-08-24,2020-08-31,First Class,CUS-5632,Home Office,East,New York,Technology,Accessories,906.73,10,0.0,218.63,2,1,2,0
US-2021-004986,2021-01-30,2021-02-02,Standard Class,CUS-2892,Corporate,East,New York,Office Supplies,Art,46.69,5,0.0,15.02,1,1,1,3
US-2020-004987,2020-04-09,2020-04-10,First Class,CUS-6355,Consumer,Central,Indiana,Office Supplies,Fasteners,21.14,4,0.1,1.68,0,0,1,0
US-2021-004988,2021-01-15,2021-01-16,Same Day,CUS-5527,Consumer,South,Tennessee,Technology,Computers,1682.91,2,0.4,190.36,0,2,2,1
US-2020-004989,2020-09-24,2020-10-01,First Class,CUS-3558,Consumer,South,Tennessee,Furniture,Chairs,1434.15,5,0.0,376.83,0,2,0,0
US-2021-004990,2021-01-24,2021-01-25,First Class,CUS-6184,Corporate,West,California,Office Supplies,Art,19.01,2,0.2,1.45,1,3,1,0
US-2020-004993,2020-06-27,2020-07-04,Second Class,CUS-3458,Corporate,South,Tennessee,Furniture,Chairs,1057.9,4,0.0,196.75,1,2,0,2
US-2023-004994,2023-12-13,2023-12-16,First Class,CUS-1355,Consumer,South,Louisiana,Furniture,Furnishings,542.8,6,0.4,66.79,0,2,0,0
US-2020-004995,2020-12-11,2020-12-16,Same Day,CUS-5931,Corporate,East,Pennsylvania,Furniture,Furnishings,430.07,5,0.0,50.98,1,1,0,1
US-2023-004996,2023-04-02,2023-04-03,Same Day,CUS-9126,Consumer,Central,Indiana,Furniture,Tables,1432.63,3,0.0,206.95,0,0,0,1
US-2023-004997,2023-10-29,2023-11-05,First Class,CUS-7570,Corporate,Central,Illinois,Furniture,Furnishings,502.95,9,0.0,66.36,1,0,0,0
US-2023-004998,2023-02-08,2023-02-11,Standard Class,CUS-3662,Consumer,West,Nevada,Technology,Phones,600.99,2,0.2,75.36,0,3,2,3
US-2021-004999,2021-06-22,2021-06-23,Standard Class,CUS-4552,Home Office,East,Ohio,Furniture,Bookcases,1160.47,7,0.5,28.32,2,1,0,3
US-2020-005000,2020-06-01,2020-06-04,Same Day,CUS-7715,Home Office,South,Georgia,Office Supplies,Storage,144.72,2,0.0,37.08,2,2,1,1
US-2022-005001,2022-04-03,2022-04-08,First Class,CUS-4146,Home Office,Central,Michigan,Office Supplies,Storage,492.92,8,0.0,161.07,2,0,1,0
US-2021-005002,2021-06-04,2021-06-05,Same Day,CUS-2708,Corporate,West,California,Technology,Copiers,1171.22,1,0.4,76.04,1,3,2,1
US-2023-005004,2023-09-23,2023-09-24,Second Class,CUS-6859,Consumer,South,Tennessee,Furniture,Furnishings,678.76,10,0.4,17.15,0,2,0,2
US-2022-005005,2022-05-14,2022-05-19,First Class,CUS-3127,Consumer,West,California,Office Supplies,Fasteners,34.07,6,0.2,4.22,0,3,1,0
US-2022-005006,2022-03-27,2022-03-28,Standard Class,CUS-4371,Consumer,South,Mississippi,Technology,Phones,2953.1,7,0.2,230.94,0,2,2,3
US-2021-005007,2021-07-09,2021-07-12,Standard Class,CUS-8151,Consumer,Central,Texas,Furniture,Bookcases,722.81,5,0.4,83.07,0,0,0,3
US-2020-005008,2020-10-22,2020-10-27,First Class,CUS-2200,Consumer,East,Pennsylvania,Office Supplies,Art,65.29,5,0.0,15.36,0,1,1,0
US-2020-005009,2020-06-11,2020-06-18,Second Class,CUS-6536,Consumer,Central,Indiana,Office Supplies,Labels,44.8,6,0.0,14.26,0,0,1,2
US-2023-005010,2023-06-10,2023-06-13,Same Day,CUS-9114,Home Office,East,Ohio,Furniture,Bookcases,427.14,3,0.0,129.23,2,1,0,1
US-2022-005012,2022-05-30,2022-05-31,First Class,CUS-4666,Consumer,Central,Michigan,Office Supplies,Paper,107.04,8,0.1,18.39,0,0,1,0
US-2023-005013,2023-08-07,2023-08-12,First Class,CUS-8922,Home Office,South,Tennessee,Office Supplies,Binders,257.75,8,0.0,30.49,2,2,1,0
US-2021-005015,2021-07-15,2021-07-16,Standard Class,CUS-4901,Home Office,Central,Michigan,Furniture,Bookcases,1016.7,8,0.1,204.28,2,0,0,3
US-2021-005016,2021-07-01,2021-07-04,Second Class,CUS-7988,Corporate,Central,Tennessee,Furniture,Furnishings,48.51,1,0.0,4.02,1,0,0,2
US-2022-005017,2022-10-25,2022-10-30,Standard Class,CUS-1799,Consumer,East,Ohio,Office Supplies,Fasteners,49.18,8,0.3,2.09,0,1,1,3
US-2021-005018,2021-06-04,2021-06-05,First Class,CUS-7518,Consumer,East,Virginia,Office Supplies,Binders,233.04,9,0.3,38.0,0,1,1,0
US-2023-005019,2023-02-14,2023-02-21,Standard Class,CUS-1532,Home Office,Central,Texas,Technology,Phones,1914.72,6,0.3,348.28,2,0,2,3
US-2023-005020,2023-05-11,2023-05-16,First Class,CUS-7399,Consumer,South,Mississippi,Office Supplies,Storage,667.46,8,0.0,87.09,0,2,1,0
US-2022-005021,2022-03-26,2022-03-27,Second Class,CUS-2480,Home Office,South,Tennessee,Furniture,Chairs,1428.68,7,0.0,373.63,2,2,0,2
US-2022-005023,2022-12-27,2022-12-28,First Class,CUS-6443,Consumer,South,Mississippi,Technology,Computers,2339.3,2,0.5,41.65,0,2,2,0
US-2022-005025,2022-10-17,2022-10-20,Second Class,CUS-7956,Home Office,Central,Texas,Office Supplies,Storage,458.65,7,0.0,47.1,2,0,1,2
US-2020-005027,2020-10-21,2020-10-24,Standard Class,CUS-3474,Consumer,Central,Indiana,Furniture,Tables,1232.6,2,0.2,140.22,0,0,0,3
US-2020-005028,2020-01-25,2020-01-30,Second Class,CUS-9326,Corporate,East,New York,Furniture,Bookcases,252.32,2,0.3,16.15,1,1,0,2
US-2022-005029,2022-07-21,2022-07-22,First Class,CUS-6406,Corporate,Central,Tennessee,Office Supplies,Storage,625.12,10,0.0,134.74,1,0,1,0
US-2021-005030,2021-04-08,2021-04-09,Same Day,CUS-3984,Home Office,Central,Michigan,Furniture,Tables,3868.71,7,0.2,330.52,2,0,0,1
US-2023-005032,2023-10-26,2023-10-27,First Class,CUS-2206,Consumer,East,Florida,Technology,Accessories,208.78,2,0.0,11.37,0,1,2,0
